MB,t,tsq,Day of Week_1,Day of Week_2,Day of Week_3,Day of Week_4,Day of Week_5,Day of Week_6
7797.89331,606,367236,0,0,0,1,0,0
8092.031093,607,368449,0,0,0,1,0,0
7542.85338,608,369664,0,0,0,1,0,0
7775.382152,609,370881,0,0,0,1,0,0
7985.86529,610,372100,0,0,0,1,0,0
7722.894743,611,373321,0,0,0,1,0,0
7620.929519,612,374544,0,0,0,1,0,0
7501.360862,613,375769,0,0,0,1,0,0
7531.371006,614,376996,0,0,0,1,0,0
7559.096005,615,378225,0,0,0,1,0,0
7550.974521,616,379456,0,0,0,1,0,0
7580.1351,617,380689,0,0,0,1,0,0
7497.737248,618,381924,0,0,0,1,0,0
7646.384391,619,383161,0,0,0,1,0,0
7468.617607,620,384400,0,0,0,1,0,0
7456.203469,621,385641,0,0,0,1,0,0
7211.641199,622,386884,0,0,0,1,0,0
7445.776939,623,388129,0,0,0,1,0,0
7492.246402,624,389376,0,0,0,1,0,0
7635.368681,625,390625,0,0,0,1,0,0
7668.134758,626,391876,0,0,0,1,0,0
7377.808295,627,393129,0,0,0,1,0,0
7683.355485,628,394384,0,0,0,1,0,0
7647.400803,629,395641,0,0,0,1,0,0
7810.639888,630,396900,0,0,0,1,0,0
8084.807178,631,398161,0,0,0,1,0,0
7667.984719,632,399424,0,0,0,1,0,0
7735.982597,633,400689,0,0,0,1,0,0
7953.187449,634,401956,0,0,0,1,0,0
7952.26873,635,403225,0,0,0,1,0,0
8008.333668,636,404496,0,0,0,1,0,0
7800.862393,637,405769,0,0,0,1,0,0
7544.434295,638,407044,0,0,0,1,0,0
7624.791238,639,408321,0,0,0,1,0,0
8031.205787,640,409600,0,0,0,1,0,0
7791.920641,641,410881,0,0,0,1,0,0
7864.202093,642,412164,0,0,0,1,0,0
8068.153168,643,413449,0,0,0,1,0,0
7941.672624,644,414736,0,0,0,1,0,0
7967.325546,645,416025,0,0,0,1,0,0
7867.328461,646,417316,0,0,0,1,0,0
7749.248801,647,418609,0,0,0,1,0,0
7589.374258,648,419904,0,0,0,1,0,0
7537.728461,649,421201,0,0,0,1,0,0
7591.86119,650,422500,0,0,0,1,0,0
7501.747021,651,423801,0,0,0,1,0,0
7566.653228,652,425104,0,0,0,1,0,0
8203.073497,653,426409,0,0,0,1,0,0
8246.435919,654,427716,0,0,0,1,0,0
7699.808033,655,429025,0,0,0,1,0,0
7757.099184,656,430336,0,0,0,1,0,0
7432.858208,657,431649,0,0,0,1,0,0
7587.964602,658,432964,0,0,0,1,0,0
7272.188505,659,434281,0,0,0,1,0,0
7368.035894,660,435600,0,0,0,1,0,0
7455.111824,661,436921,0,0,0,1,0,0
7586.867484,662,438244,0,0,0,1,0,0
7322.819098,663,439569,0,0,0,1,0,0
7318.029134,664,440896,0,0,0,1,0,0
7496.737232,665,442225,0,0,0,1,0,0
7119.415647,666,443556,0,0,0,1,0,0
6720.709835,667,444889,0,0,0,1,0,0
6773.261059,668,446224,0,0,0,1,0,0
6865.92517,669,447561,0,0,0,1,0,0
6693.310318,670,448900,0,0,0,1,0,0
6757.31846,671,450241,0,0,0,1,0,0
6887.336019,672,451584,0,0,0,1,0,0
6737.55623,673,452929,0,0,0,1,0,0
6388.483998,674,454276,0,0,0,1,0,0
6437.59866,675,455625,0,0,0,1,0,0
6006.086789,676,456976,0,0,0,1,0,0
5909.718283,677,458329,0,0,0,1,0,0
6037.16913,678,459684,0,0,0,1,0,0
5949.643442,679,461041,0,0,0,1,0,0
5800.742834,680,462400,0,0,0,1,0,0
5744.799048,681,463761,0,0,0,1,0,0
5381.926855,682,465124,0,0,0,1,0,0
5272.957332,683,466489,0,0,0,1,0,0
5112.487816,684,467856,0,0,0,1,0,0
4963.472742,685,469225,0,0,0,1,0,0
4916.077788,686,470596,0,0,0,1,0,0
4752.640394,687,471969,0,0,0,1,0,0
4679.8227,688,473344,0,0,0,1,0,0
4690.364546,689,474721,0,0,0,1,0,0
4504.472736,690,476100,0,0,0,1,0,0
4463.297564,691,477481,0,0,0,1,0,0
4243.095675,692,478864,0,0,0,1,0,0
4188.612905,693,480249,0,0,0,1,0,0
4029.939999,694,481636,0,0,0,1,0,0
4054.977374,695,483025,0,0,0,1,0,0
4039.312896,696,484416,0,0,0,1,0,0
4034.823633,697,485809,0,0,0,1,0,0
4008.471778,698,487204,0,0,0,1,0,0
4032.82288,699,488601,0,0,0,1,0,0
3938.855788,700,490000,0,0,0,1,0,0
3776.919871,701,491401,0,0,0,1,0,0
3763.946693,702,492804,0,0,0,1,0,0
3765.778589,703,494209,0,0,0,1,0,0
3873.340327,704,495616,0,0,0,1,0,0
4058.003893,705,497025,0,0,0,1,0,0
3942.012272,706,498436,0,0,0,1,0,0
3849.625167,707,499849,0,0,0,1,0,0
3740.328887,708,501264,0,0,0,1,0,0
3647.47905,709,502681,0,0,0,1,0,0
3728.142949,710,504100,0,0,0,1,0,0
3852.710331,711,505521,0,0,0,1,0,0
3817.851434,712,506944,0,0,0,1,0,0
3786.495491,713,508369,0,0,0,1,0,0
3685.195583,714,509796,0,0,0,1,0,0
3676.161836,715,511225,0,0,0,1,0,0
3630.622059,716,512656,0,0,0,1,0,0
3756.282418,717,514089,0,0,0,1,0,0
3717.20558,718,515524,0,0,0,1,0,0
3718.276249,719,516961,0,0,0,1,0,0
3799.442848,720,518400,0,0,0,1,0,0
3750.96791,721,519841,0,0,0,1,0,0
3752.327018,722,521284,0,0,0,1,0,0
3950.267674,723,522729,0,0,0,1,0,0
3821.287492,724,524176,0,0,0,1,0,0
3671.631458,725,525625,0,0,0,1,0,0
3706.0243,726,527076,0,0,0,1,0,0
3636.733565,727,528529,0,0,0,1,0,0
3545.718014,728,529984,0,0,0,1,0,0
3470.918602,729,531441,0,0,0,1,0,0
3324.209315,730,532900,0,0,0,1,0,0
3291.026551,731,534361,0,0,0,1,0,0
3506.129655,732,535824,0,0,0,1,0,0
3291.109055,733,537289,0,0,0,1,0,0
3159.208417,734,538756,0,0,0,1,0,0
3183.847876,735,540225,0,0,0,1,0,0
3167.892998,736,541696,0,0,0,1,0,0
3035.478579,737,543169,0,0,0,1,0,0
2942.17333,738,544644,0,0,0,1,0,0
2932.0422,739,546121,0,0,0,1,0,0
3037.909498,740,547600,0,0,0,1,0,0
2945.016732,741,549081,0,0,0,1,0,0
2784.011418,742,550564,0,0,0,1,0,0
2777.695763,743,552049,0,0,0,1,0,0
2739.425706,744,553536,0,0,0,1,0,0
2694.480889,745,555025,0,0,0,1,0,0
2684.085702,746,556516,0,0,0,1,0,0
2648.325426,747,558009,0,0,0,1,0,0
2515.918346,748,559504,0,0,0,1,0,0
2450.486568,749,561001,0,0,0,1,0,0
2420.085884,750,562500,0,0,0,1,0,0
2314.834887,751,564001,0,0,0,1,0,0
2369.855446,752,565504,0,0,0,1,0,0
2417.483269,753,567009,0,0,0,1,0,0
2292.948294,754,568516,0,0,0,1,0,0
2360.489831,755,570025,0,0,0,1,0,0
2348.839068,756,571536,0,0,0,1,0,0
2221.341385,757,573049,0,0,0,1,0,0
2396.86555,758,574564,0,0,0,1,0,0
2277.901064,759,576081,0,0,0,1,0,0
2211.760997,760,577600,0,0,0,1,0,0
2210.036224,761,579121,0,0,0,1,0,0
2135.376854,762,580644,0,0,0,1,0,0
2049.753417,763,582169,0,0,0,1,0,0
2134.895089,764,583696,0,0,0,1,0,0
2089.640771,765,585225,0,0,0,1,0,0
2039.465065,766,586756,0,0,0,1,0,0
2064.332465,767,588289,0,0,0,1,0,0
2141.546361,768,589824,0,0,0,1,0,0
2024.180305,769,591361,0,0,0,1,0,0
2258.184548,770,592900,0,0,0,1,0,0
2066.019711,771,594441,0,0,0,1,0,0
1984.647199,772,595984,0,0,0,1,0,0
1875.430657,773,597529,0,0,0,1,0,0
1888.966277,774,599076,0,0,0,1,0,0
1698.981794,775,600625,0,0,0,1,0,0
1728.2498,776,602176,0,0,0,1,0,0
1719.818201,777,603729,0,0,0,1,0,0
1662.123497,778,605284,0,0,0,1,0,0
1596.112907,779,606841,0,0,0,1,0,0
1573.939489,780,608400,0,0,0,1,0,0
1585.77926,781,609961,0,0,0,0,1,0
1667.158252,782,611524,0,0,0,0,1,0
1600.545386,783,613089,0,0,0,0,1,0
1633.389278,784,614656,0,0,0,0,1,0
1519.015268,785,616225,0,0,0,0,1,0
1516.544255,786,617796,0,0,0,0,1,0
1538.308852,787,619369,0,0,0,0,1,0
1564.089352,788,620944,0,0,0,0,1,0
1511.33889,789,622521,0,0,0,0,1,0
1500.214496,790,624100,0,0,0,0,1,0
1524.172265,791,625681,0,0,0,0,1,0
1451.856657,792,627264,0,0,0,0,1,0
1509.432085,793,628849,0,0,0,0,1,0
1568.998166,794,630436,0,0,0,0,1,0
1473.464285,795,632025,0,0,0,0,1,0
1408.884993,796,633616,0,0,0,0,1,0
1413.759621,797,635209,0,0,0,0,1,0
1465.706483,798,636804,0,0,0,0,1,0
1534.503667,799,638401,0,0,0,0,1,0
1474.414422,800,640000,0,0,0,0,1,0
1444.492904,801,641601,0,0,0,0,1,0
1460.098374,802,643204,0,0,0,0,1,0
1437.797339,803,644809,0,0,0,0,1,0
1387.377136,804,646416,0,0,0,0,1,0
1565.341611,805,648025,0,0,0,0,1,0
1559.867379,806,649636,0,0,0,0,1,0
1457.573981,807,651249,0,0,0,0,1,0
1439.068144,808,652864,0,0,0,0,1,0
1444.173686,809,654481,0,0,0,0,1,0
1340.526034,810,656100,0,0,0,0,1,0
1415.753616,811,657721,0,0,0,0,1,0
1440.993126,812,659344,0,0,0,0,1,0
1500.866433,813,660969,0,0,0,0,1,0
1462.627758,814,662596,0,0,0,0,1,0
1644.107495,815,664225,0,0,0,0,1,0
1619.71011,816,665856,0,0,0,0,1,0
1736.152039,817,667489,0,0,0,0,1,0
1538.42517,818,669124,0,0,0,0,1,0
1395.77134,819,670761,0,0,0,0,1,0
1423.090023,820,672400,0,0,0,0,1,0
1547.389853,821,674041,0,0,0,0,1,0
1757.204268,822,675684,0,0,0,0,1,0
2374.902715,823,677329,0,0,0,0,1,0
1701.330427,824,678976,0,0,0,0,1,0
1579.570033,825,680625,0,0,0,0,1,0
1742.051244,826,682276,0,0,0,0,1,0
1524.802256,827,683929,0,0,0,0,1,0
1594.253462,828,685584,0,0,0,0,1,0
1749.961268,829,687241,0,0,0,0,1,0
1729.493531,830,688900,0,0,0,0,1,0
1717.110768,831,690561,0,0,0,0,1,0
1838.180235,832,692224,0,0,0,0,1,0
1882.169226,833,693889,0,0,0,0,1,0
1960.127188,834,695556,0,0,0,0,1,0
2097.228089,835,697225,0,0,0,0,1,0
2132.709445,836,698896,0,0,0,0,1,0
2254.135403,837,700569,0,0,0,0,1,0
2332.560122,838,702244,0,0,0,0,1,0
2321.539896,839,703921,0,0,0,0,1,0
2526.130966,840,705600,0,0,0,0,1,0
2593.81862,841,707281,0,0,0,0,1,0
2752.978853,842,708964,0,0,0,0,1,0
2814.19468,843,710649,0,0,0,0,1,0
2992.343081,844,712336,0,0,0,0,1,0
3173.666982,845,714025,0,0,0,0,1,0
3341.180231,846,715716,0,0,0,0,1,0
3407.394513,847,717409,0,0,0,0,1,0
3670.214482,848,719104,0,0,0,0,1,0
3935.77733,849,720801,0,0,0,0,1,0
4241.264882,850,722500,0,0,0,0,1,0
4333.930459,851,724201,0,0,0,0,1,0
4490.095761,852,725904,0,0,0,0,1,0
4882.612395,853,727609,0,0,0,0,1,0
5123.716777,854,729316,0,0,0,0,1,0
5298.930152,855,731025,0,0,0,0,1,0
5357.782878,856,732736,0,0,0,0,1,0
5505.045389,857,734449,0,0,0,0,1,0
5888.312971,858,736164,0,0,0,0,1,0
5892.555784,859,737881,0,0,0,0,1,0
5820.443013,860,739600,0,0,0,0,1,0
6215.335985,861,741321,0,0,0,0,1,0
6274.121273,862,743044,0,0,0,0,1,0
6312.382164,863,744769,0,0,0,0,1,0
6374.538244,864,746496,0,0,0,0,1,0
6660.348813,865,748225,0,0,0,0,1,0
6641.431955,866,749956,0,0,0,0,1,0
6609.82887,867,751689,0,0,0,0,1,0
6831.26384,868,753424,0,0,0,0,1,0
6665.095835,869,755161,0,0,0,0,1,0
6681.093278,870,756900,0,0,0,0,1,0
7161.219511,871,758641,0,0,0,0,1,0
7216.367263,872,760384,0,0,0,0,1,0
7328.379352,873,762129,0,0,0,0,1,0
7093.61816,874,763876,0,0,0,0,1,0
7175.735362,875,765625,0,0,0,0,1,0
7105.066143,876,767376,0,0,0,0,1,0
7059.944528,877,769129,0,0,0,0,1,0
7121.71156,878,770884,0,0,0,0,1,0
7014.770596,879,772641,0,0,0,0,1,0
7096.204519,880,774400,0,0,0,0,1,0
7141.382597,881,776161,0,0,0,0,1,0
7229.080634,882,777924,0,0,0,0,1,0
7193.177064,883,779689,0,0,0,0,1,0
7071.474496,884,781456,0,0,0,0,1,0
7194.0886,885,783225,0,0,0,0,1,0
7576.589234,886,784996,0,0,0,0,1,0
7408.98929,887,786769,0,0,0,0,1,0
7678.661971,888,788544,0,0,0,0,1,0
7834.630215,889,790321,0,0,0,0,1,0
7370.95903,890,792100,0,0,0,0,1,0
7318.150571,891,793881,0,0,0,0,1,0
7469.752652,892,795664,0,0,0,0,1,0
7746.162961,893,797449,0,0,0,0,1,0
7886.355518,894,799236,0,0,0,0,1,0
7612.015066,895,801025,0,0,0,0,1,0
7137.25944,896,802816,0,0,0,0,1,0
7132.773697,897,804609,0,0,0,0,1,0
7193.821917,898,806404,0,0,0,0,1,0
7211.5104,899,808201,0,0,0,0,1,0
7128.663629,900,810000,0,0,0,0,1,0
7069.738888,901,811801,0,0,0,0,1,0
7142.010595,902,813604,0,0,0,0,1,0
7213.281444,903,815409,0,0,0,0,1,0
6969.797823,904,817216,0,0,0,0,1,0
7124.601978,905,819025,0,0,0,0,1,0
7198.746826,906,820836,0,0,0,0,1,0
7357.096643,907,822649,0,0,0,0,1,0
7073.351637,908,824464,0,0,0,0,1,0
7263.396368,909,826281,0,0,0,0,1,0
7167.188567,910,828100,0,0,0,0,1,0
7291.114092,911,829921,0,0,0,0,1,0
7227.193574,912,831744,0,0,0,0,1,0
7098.263797,913,833569,0,0,0,0,1,0
7221.614939,914,835396,0,0,0,0,1,0
7047.556709,915,837225,0,0,0,0,1,0
7213.862213,916,839056,0,0,0,0,1,0
7547.227997,917,840889,0,0,0,0,1,0
7296.445756,918,842724,0,0,0,0,1,0
7594.964896,919,844561,0,0,0,0,1,0
7467.313784,920,846400,0,0,0,0,1,0
7670.699204,921,848241,0,0,0,0,1,0
7354.736725,922,850084,0,0,0,0,1,0
7439.621985,923,851929,0,0,0,0,1,0
7108.461553,924,853776,0,0,0,0,1,0
7222.478079,925,855625,0,0,0,0,1,0
7277.725884,926,857476,0,0,0,0,1,0
7366.863545,927,859329,0,0,0,0,1,0
7190.125656,928,861184,0,0,0,0,1,0
6981.558018,929,863041,0,0,0,0,1,0
6694.360441,930,864900,0,0,0,0,1,0
6536.850166,931,866761,0,0,0,0,1,0
6619.199661,932,868624,0,0,0,0,1,0
6635.423463,933,870489,0,0,0,0,1,0
6647.709844,934,872356,0,0,0,0,1,0
6762.896734,935,874225,0,0,0,0,1,0
6854.824139,936,876096,0,0,0,0,1,0
6947.642975,937,877969,0,0,0,0,1,0
6663.008221,938,879844,0,0,0,0,1,0
6537.286261,939,881721,0,0,0,0,1,0
6483.047475,940,883600,0,0,0,0,1,0
6472.8401,941,885481,0,0,0,0,1,0
6252.129676,942,887364,0,0,0,0,1,0
6401.99579,943,889249,0,0,0,0,1,0
6145.226547,944,891136,0,0,0,0,1,0
6441.422541,945,893025,0,0,0,0,1,0
6319.224765,946,894916,0,0,0,0,1,0
6178.095948,947,896809,0,0,0,0,1,0
6171.665169,948,898704,0,0,0,0,1,0
5899.426084,949,900601,0,0,0,0,1,0
5969.233951,950,902500,0,0,0,0,1,0
6028.161493,951,904401,0,0,0,0,1,0
5978.860867,952,906304,0,0,0,0,1,0
5880.721056,953,908209,0,0,0,0,1,0
5807.55203,954,910116,0,0,0,0,1,0
5634.716674,955,912025,0,0,0,0,1,0
5634.718365,956,913936,0,0,0,0,1,0
5790.674768,957,915849,0,0,0,0,1,0
5651.439379,958,917764,0,0,0,0,1,0
5860.300455,959,919681,0,0,0,0,1,0
5672.387515,960,921600,0,0,0,0,1,0
5507.819886,961,923521,0,0,0,0,1,0
4928.463181,962,925444,0,0,0,0,1,0
4711.000366,963,927369,0,0,0,0,1,0
4704.314374,964,929296,0,0,0,0,1,0
4707.452791,965,931225,0,0,0,0,1,0
4690.31767,966,933156,0,0,0,0,1,0
4510.003029,967,935089,0,0,0,0,1,0
4330.5332,968,937024,0,0,0,0,1,0
4323.609025,969,938961,0,0,0,0,1,0
4188.534101,970,940900,0,0,0,0,1,0
4134.972671,971,942841,0,0,0,0,1,0
3965.464695,972,944784,0,0,0,0,1,0
3931.246431,973,946729,0,0,0,0,1,0
3844.942762,974,948676,0,0,0,0,1,0
3763.689345,975,950625,0,0,0,0,1,0
3771.091228,976,952576,0,0,0,0,1,0
3746.738288,977,954529,0,0,0,0,1,0
3640.403561,978,956484,0,0,0,0,1,0
3626.127872,979,958441,0,0,0,0,1,0
3638.065266,980,960400,0,0,0,0,1,0
3653.481482,981,962361,0,0,0,0,1,0
3505.51295,982,964324,0,0,0,0,1,0
3741.06765,983,966289,0,0,0,0,1,0
3572.374282,984,968256,0,0,0,0,1,0
3300.971478,985,970225,0,0,0,0,1,0
3539.670849,986,972196,0,0,0,0,1,0
3400.815684,987,974169,0,0,0,0,1,0
3673.650311,988,976144,0,0,0,0,1,0
3576.852997,989,978121,0,0,0,0,1,0
3387.781712,990,980100,0,0,0,0,1,0
3325.639964,991,982081,0,0,0,0,1,0
3359.460179,992,984064,0,0,0,0,1,0
3344.590841,993,986049,0,0,0,0,1,0
3474.105463,994,988036,0,0,0,0,1,0
3421.926127,995,990025,0,0,0,0,1,0
3291.682772,996,992016,0,0,0,0,1,0
3354.312184,997,994009,0,0,0,0,1,0
3345.738761,998,996004,0,0,0,0,1,0
3365.812206,999,998001,0,0,0,0,1,0
3327.324225,1000,1000000,0,0,0,0,1,0
3319.307271,1001,1002001,0,0,0,0,1,0
3268.726569,1002,1004004,0,0,0,0,1,0
3332.951671,1003,1006009,0,0,0,0,1,0
3252.132002,1004,1008016,0,0,0,0,1,0
3171.723079,1005,1010025,0,0,0,0,1,0
3282.244163,1006,1012036,0,0,0,0,1,0
3320.870705,1007,1014049,0,0,0,0,1,0
3247.937628,1008,1016064,0,0,0,0,1,0
3245.364037,1009,1018081,0,0,0,0,1,0
3242.853537,1010,1020100,0,0,0,0,1,0
3225.219803,1011,1022121,0,0,0,0,1,0
3354.881967,1012,1024144,0,0,0,0,1,0
3413.89451,1013,1026169,0,0,0,0,1,0
3186.865278,1014,1028196,0,0,0,0,1,0
3196.308549,1015,1030225,0,0,0,0,1,0
3157.1415,1016,1032256,0,0,0,0,1,0
3079.199893,1017,1034289,0,0,0,0,1,0
3055.976401,1018,1036324,0,0,0,0,1,0
3092.584565,1019,1038361,0,0,0,0,1,0
2951.609327,1020,1040400,0,0,0,0,1,0
2848.25138,1021,1042441,0,0,0,0,1,0
2832.804341,1022,1044484,0,0,0,0,1,0
2799.543031,1023,1046529,0,0,0,0,1,0
2919.491085,1024,1048576,0,0,0,0,1,0
2808.135924,1025,1050625,0,0,0,0,1,0
2704.321077,1026,1052676,0,0,0,0,1,0
2658.321567,1027,1054729,0,0,0,0,1,0
2578.615686,1028,1056784,0,0,0,0,1,0
2634.697508,1029,1058841,0,0,0,0,1,0
2624.393064,1030,1060900,0,0,0,0,1,0
2525.988858,1031,1062961,0,0,0,0,1,0
2476.17133,1032,1065024,0,0,0,0,1,0
2390.595282,1033,1067089,0,0,0,0,1,0
2484.739279,1034,1069156,0,0,0,0,1,0
2695.710859,1035,1071225,0,0,0,0,1,0
2578.166117,1036,1073296,0,0,0,0,1,0
2513.984597,1037,1075369,0,0,0,0,1,0
2467.493914,1038,1077444,0,0,0,0,1,0
2350.43505,1039,1079521,0,0,0,0,1,0
2254.647132,1040,1081600,0,0,0,0,1,0
2280.42291,1041,1083681,0,0,0,0,1,0
2224.214945,1042,1085764,0,0,0,0,1,0
2135.212368,1043,1087849,0,0,0,0,1,0
2094.488164,1044,1089936,0,0,0,0,1,0
2046.721478,1045,1092025,0,0,0,0,1,0
2038.732499,1046,1094116,0,0,0,0,1,0
2130.593879,1047,1096209,0,0,0,0,1,0
2027.701976,1048,1098304,0,0,0,0,1,0
2127.82253,1049,1100401,0,0,0,0,1,0
2061.831534,1050,1102500,0,0,0,0,1,0
2032.816494,1051,1104601,0,0,0,0,1,0
2130.300695,1052,1106704,0,0,0,0,1,0
2065.471359,1053,1108809,0,0,0,0,1,0
2126.953582,1054,1110916,0,0,0,0,1,0
1886.208466,1055,1113025,0,0,0,0,1,0
1824.283113,1056,1115136,0,0,0,0,1,0
1820.255174,1057,1117249,0,0,0,0,1,0
1824.783535,1058,1119364,0,0,0,0,1,0
1898.292031,1059,1121481,0,0,0,0,1,0
1802.364928,1060,1123600,0,0,0,0,1,0
1794.999212,1061,1125721,0,0,0,0,1,0
1854.294935,1062,1127844,0,0,0,0,1,0
1739.53453,1063,1129969,0,0,0,0,1,0
1741.125717,1064,1132096,0,0,0,0,1,0
1796.58536,1065,1134225,0,0,0,0,1,0
1807.606957,1066,1136356,0,0,0,0,1,0
1743.551604,1067,1138489,0,0,0,0,1,0
1717.615931,1068,1140624,0,0,0,0,1,0
1728.108046,1069,1142761,0,0,0,0,0,1
1673.956882,1070,1144900,0,0,0,0,0,1
1739.182249,1071,1147041,0,0,0,0,0,1
1687.596705,1072,1149184,0,0,0,0,0,1
1682.901916,1073,1151329,0,0,0,0,0,1
1705.822143,1074,1153476,0,0,0,0,0,1
1584.831787,1075,1155625,0,0,0,0,0,1
1620.943693,1076,1157776,0,0,0,0,0,1
1695.84764,1077,1159929,0,0,0,0,0,1
1619.751135,1078,1162084,0,0,0,0,0,1
1555.772102,1079,1164241,0,0,0,0,0,1
1617.194691,1080,1166400,0,0,0,0,0,1
1601.171718,1081,1168561,0,0,0,0,0,1
1583.110782,1082,1170724,0,0,0,0,0,1
1554.302278,1083,1172889,0,0,0,0,0,1
1547.928046,1084,1175056,0,0,0,0,0,1
1657.198527,1085,1177225,0,0,0,0,0,1
1606.737377,1086,1179396,0,0,0,0,0,1
1518.254882,1087,1181569,0,0,0,0,0,1
1546.009136,1088,1183744,0,0,0,0,0,1
1651.378127,1089,1185921,0,0,0,0,0,1
1623.350615,1090,1188100,0,0,0,0,0,1
1564.361591,1091,1190281,0,0,0,0,0,1
1550.249061,1092,1192464,0,0,0,0,0,1
1536.105232,1093,1194649,0,0,0,0,0,1
1575.126137,1094,1196836,0,0,0,0,0,1
1606.181939,1095,1199025,0,0,0,0,0,1
1591.101981,1096,1201216,0,0,0,0,0,1
1508.835857,1097,1203409,0,0,0,0,0,1
1514.521919,1098,1205604,0,0,0,0,0,1
1469.684286,1099,1207801,0,0,0,0,0,1
1538.782688,1100,1210000,0,0,0,0,0,1
1536.170664,1101,1212201,0,0,0,0,0,1
1527.45496,1102,1214404,0,0,0,0,0,1
1497.633723,1103,1216609,0,0,0,0,0,1
1531.434008,1104,1218816,0,0,0,0,0,1
1505.913504,1105,1221025,0,0,0,0,0,1
1568.519099,1106,1223236,0,0,0,0,0,1
1543.472996,1107,1225449,0,0,0,0,0,1
1422.745932,1108,1227664,0,0,0,0,0,1
1416.850982,1109,1229881,0,0,0,0,0,1
1409.378024,1110,1232100,0,0,0,0,0,1
1469.954083,1111,1234321,0,0,0,0,0,1
1566.262544,1112,1236544,0,0,0,0,0,1
1550.208987,1113,1238769,0,0,0,0,0,1
1532.289969,1114,1240996,0,0,0,0,0,1
1528.267983,1115,1243225,0,0,0,0,0,1
1570.157518,1116,1245456,0,0,0,0,0,1
1564.134882,1117,1247689,0,0,0,0,0,1
1612.227686,1118,1249924,0,0,0,0,0,1
1554.142278,1119,1252161,0,0,0,0,0,1
1480.573935,1120,1254400,0,0,0,0,0,1
1412.044638,1121,1256641,0,0,0,0,0,1
1451.812298,1122,1258884,0,0,0,0,0,1
1467.683517,1123,1261129,0,0,0,0,0,1
1553.302458,1124,1263376,0,0,0,0,0,1
1639.122262,1125,1265625,0,0,0,0,0,1
1543.763046,1126,1267876,0,0,0,0,0,1
1509.857059,1127,1270129,0,0,0,0,0,1
1565.006225,1128,1272384,0,0,0,0,0,1
1537.915071,1129,1274641,0,0,0,0,0,1
1597.023976,1130,1276900,0,0,0,0,0,1
1603.32987,1131,1279161,0,0,0,0,0,1
1549.071197,1132,1281424,0,0,0,0,0,1
1570.501021,1133,1283689,0,0,0,0,0,1
1682.924861,1134,1285956,0,0,0,0,0,1
1768.028772,1135,1288225,0,0,0,0,0,1
1936.178324,1136,1290496,0,0,0,0,0,1
1887.510549,1137,1292769,0,0,0,0,0,1
1753.39847,1138,1295044,0,0,0,0,0,1
1836.187955,1139,1297321,0,0,0,0,0,1
1830.607006,1140,1299600,0,0,0,0,0,1
1866.109181,1141,1301881,0,0,0,0,0,1
1969.485843,1142,1304164,0,0,0,0,0,1
1928.683814,1143,1306449,0,0,0,0,0,1
2010.08876,1144,1308736,0,0,0,0,0,1
1961.804036,1145,1311025,0,0,0,0,0,1
1998.154113,1146,1313316,0,0,0,0,0,1
2058.272773,1147,1315609,0,0,0,0,0,1
2175.472819,1148,1317904,0,0,0,0,0,1
2213.3458,1149,1320201,0,0,0,0,0,1
2112.077889,1150,1322500,0,0,0,0,0,1
2210.66217,1151,1324801,0,0,0,0,0,1
2238.22971,1152,1327104,0,0,0,0,0,1
2351.37091,1153,1329409,0,0,0,0,0,1
2350.441186,1154,1331716,0,0,0,0,0,1
2557.167234,1155,1334025,0,0,0,0,0,1
2404.329627,1156,1336336,0,0,0,0,0,1
2315.715655,1157,1338649,0,0,0,0,0,1
2352.764776,1158,1340964,0,0,0,0,0,1
2478.409016,1159,1343281,0,0,0,0,0,1
2607.569613,1160,1345600,0,0,0,0,0,1
2557.926021,1161,1347921,0,0,0,0,0,1
2602.236841,1162,1350244,0,0,0,0,0,1
2658.227184,1163,1352569,0,0,0,0,0,1
2632.97833,1164,1354896,0,0,0,0,0,1
2719.841065,1165,1357225,0,0,0,0,0,1
2685.041272,1166,1359556,0,0,0,0,0,1
2602.069642,1167,1361889,0,0,0,0,0,1
2618.21682,1168,1364224,0,0,0,0,0,1
2692.925937,1169,1366561,0,0,0,0,0,1
2708.837289,1170,1368900,0,0,0,0,0,1
2866.395636,1171,1371241,0,0,0,0,0,1
2847.840322,1172,1373584,0,0,0,0,0,1
2763.566633,1173,1375929,0,0,0,0,0,1
2729.829122,1174,1378276,0,0,0,0,0,1
2844.258473,1175,1380625,0,0,0,0,0,1
2912.302935,1176,1382976,0,0,0,0,0,1
3004.467238,1177,1385329,0,0,0,0,0,1
2941.663205,1178,1387684,0,0,0,0,0,1
2904.789248,1179,1390041,0,0,0,0,0,1
2948.640192,1180,1392400,0,0,0,0,0,1
2922.149621,1181,1394761,0,0,0,0,0,1
3057.140047,1182,1397124,0,0,0,0,0,1
3008.80453,1183,1399489,0,0,0,0,0,1
2876.297522,1184,1401856,0,0,0,0,0,1
2855.118612,1185,1404225,0,0,0,0,0,1
2943.987853,1186,1406596,0,0,0,0,0,1
3080.925021,1187,1408969,0,0,0,0,0,1
2911.461805,1188,1411344,0,0,0,0,0,1
2922.685583,1189,1413721,0,0,0,0,0,1
2952.525878,1190,1416100,0,0,0,0,0,1
2891.387473,1191,1418481,0,0,0,0,0,1
2903.013459,1192,1420864,0,0,0,0,0,1
2795.414475,1193,1423249,0,0,0,0,0,1
2827.020524,1194,1425636,0,0,0,0,0,1
