MB,t,tsq,Day of Week_1,Day of Week_2,Day of Week_3,Day of Week_4,Day of Week_5,Day of Week_6,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Lag8,Lag9,Lag10,Lag11,Lag12,Lag13,Lag14,Lag15
4670.716971,127,16129,0,1,0,0,0,0,4936.297774,5051.888264,4870.140499,4924.258813,5306.831763,5349.731374,5391.187185,5640.499083,5921.237644,5917.454777,5914.776765,6202.872405,6223.271197,6331.684427,6330.514608
4336.637893,128,16384,0,1,0,0,0,0,4670.716971,4936.297774,5051.888264,4870.140499,4924.258813,5306.831763,5349.731374,5391.187185,5640.499083,5921.237644,5917.454777,5914.776765,6202.872405,6223.271197,6331.684427
4315.527574,129,16641,0,1,0,0,0,0,4336.637893,4670.716971,4936.297774,5051.888264,4870.140499,4924.258813,5306.831763,5349.731374,5391.187185,5640.499083,5921.237644,5917.454777,5914.776765,6202.872405,6223.271197
4234.212594,130,16900,0,1,0,0,0,0,4315.527574,4336.637893,4670.716971,4936.297774,5051.888264,4870.140499,4924.258813,5306.831763,5349.731374,5391.187185,5640.499083,5921.237644,5917.454777,5914.776765,6202.872405
4403.446516,131,17161,0,1,0,0,0,0,4234.212594,4315.527574,4336.637893,4670.716971,4936.297774,5051.888264,4870.140499,4924.258813,5306.831763,5349.731374,5391.187185,5640.499083,5921.237644,5917.454777,5914.776765
4295.636203,132,17424,0,1,0,0,0,0,4403.446516,4234.212594,4315.527574,4336.637893,4670.716971,4936.297774,5051.888264,4870.140499,4924.258813,5306.831763,5349.731374,5391.187185,5640.499083,5921.237644,5917.454777
4158.312131,133,17689,0,1,0,0,0,0,4295.636203,4403.446516,4234.212594,4315.527574,4336.637893,4670.716971,4936.297774,5051.888264,4870.140499,4924.258813,5306.831763,5349.731374,5391.187185,5640.499083,5921.237644
3994.767281,134,17956,0,1,0,0,0,0,4158.312131,4295.636203,4403.446516,4234.212594,4315.527574,4336.637893,4670.716971,4936.297774,5051.888264,4870.140499,4924.258813,5306.831763,5349.731374,5391.187185,5640.499083
3981.376101,135,18225,0,1,0,0,0,0,3994.767281,4158.312131,4295.636203,4403.446516,4234.212594,4315.527574,4336.637893,4670.716971,4936.297774,5051.888264,4870.140499,4924.258813,5306.831763,5349.731374,5391.187185
4103.194285,136,18496,0,1,0,0,0,0,3981.376101,3994.767281,4158.312131,4295.636203,4403.446516,4234.212594,4315.527574,4336.637893,4670.716971,4936.297774,5051.888264,4870.140499,4924.258813,5306.831763,5349.731374
4191.264851,137,18769,0,1,0,0,0,0,4103.194285,3981.376101,3994.767281,4158.312131,4295.636203,4403.446516,4234.212594,4315.527574,4336.637893,4670.716971,4936.297774,5051.888264,4870.140499,4924.258813,5306.831763
4107.663994,138,19044,0,1,0,0,0,0,4191.264851,4103.194285,3981.376101,3994.767281,4158.312131,4295.636203,4403.446516,4234.212594,4315.527574,4336.637893,4670.716971,4936.297774,5051.888264,4870.140499,4924.258813
3950.115059,139,19321,0,1,0,0,0,0,4107.663994,4191.264851,4103.194285,3981.376101,3994.767281,4158.312131,4295.636203,4403.446516,4234.212594,4315.527574,4336.637893,4670.716971,4936.297774,5051.888264,4870.140499
3884.135336,140,19600,0,1,0,0,0,0,3950.115059,4107.663994,4191.264851,4103.194285,3981.376101,3994.767281,4158.312131,4295.636203,4403.446516,4234.212594,4315.527574,4336.637893,4670.716971,4936.297774,5051.888264
4106.26781,141,19881,0,1,0,0,0,0,3884.135336,3950.115059,4107.663994,4191.264851,4103.194285,3981.376101,3994.767281,4158.312131,4295.636203,4403.446516,4234.212594,4315.527574,4336.637893,4670.716971,4936.297774
3873.014865,142,20164,0,1,0,0,0,0,4106.26781,3884.135336,3950.115059,4107.663994,4191.264851,4103.194285,3981.376101,3994.767281,4158.312131,4295.636203,4403.446516,4234.212594,4315.527574,4336.637893,4670.716971
3987.571377,143,20449,0,1,0,0,0,0,3873.014865,4106.26781,3884.135336,3950.115059,4107.663994,4191.264851,4103.194285,3981.376101,3994.767281,4158.312131,4295.636203,4403.446516,4234.212594,4315.527574,4336.637893
3772.918776,144,20736,0,1,0,0,0,0,3987.571377,3873.014865,4106.26781,3884.135336,3950.115059,4107.663994,4191.264851,4103.194285,3981.376101,3994.767281,4158.312131,4295.636203,4403.446516,4234.212594,4315.527574
3967.867664,145,21025,0,1,0,0,0,0,3772.918776,3987.571377,3873.014865,4106.26781,3884.135336,3950.115059,4107.663994,4191.264851,4103.194285,3981.376101,3994.767281,4158.312131,4295.636203,4403.446516,4234.212594
3768.411435,146,21316,0,1,0,0,0,0,3967.867664,3772.918776,3987.571377,3873.014865,4106.26781,3884.135336,3950.115059,4107.663994,4191.264851,4103.194285,3981.376101,3994.767281,4158.312131,4295.636203,4403.446516
3524.927741,147,21609,0,1,0,0,0,0,3768.411435,3967.867664,3772.918776,3987.571377,3873.014865,4106.26781,3884.135336,3950.115059,4107.663994,4191.264851,4103.194285,3981.376101,3994.767281,4158.312131,4295.636203
3533.644824,148,21904,0,1,0,0,0,0,3524.927741,3768.411435,3967.867664,3772.918776,3987.571377,3873.014865,4106.26781,3884.135336,3950.115059,4107.663994,4191.264851,4103.194285,3981.376101,3994.767281,4158.312131
3611.084551,149,22201,0,1,0,0,0,0,3533.644824,3524.927741,3768.411435,3967.867664,3772.918776,3987.571377,3873.014865,4106.26781,3884.135336,3950.115059,4107.663994,4191.264851,4103.194285,3981.376101,3994.767281
3718.716907,150,22500,0,1,0,0,0,0,3611.084551,3533.644824,3524.927741,3768.411435,3967.867664,3772.918776,3987.571377,3873.014865,4106.26781,3884.135336,3950.115059,4107.663994,4191.264851,4103.194285,3981.376101
3622.619626,151,22801,0,1,0,0,0,0,3718.716907,3611.084551,3533.644824,3524.927741,3768.411435,3967.867664,3772.918776,3987.571377,3873.014865,4106.26781,3884.135336,3950.115059,4107.663994,4191.264851,4103.194285
3649.115438,152,23104,0,1,0,0,0,0,3622.619626,3718.716907,3611.084551,3533.644824,3524.927741,3768.411435,3967.867664,3772.918776,3987.571377,3873.014865,4106.26781,3884.135336,3950.115059,4107.663994,4191.264851
3824.052475,153,23409,0,1,0,0,0,0,3649.115438,3622.619626,3718.716907,3611.084551,3533.644824,3524.927741,3768.411435,3967.867664,3772.918776,3987.571377,3873.014865,4106.26781,3884.135336,3950.115059,4107.663994
3802.783518,154,23716,0,1,0,0,0,0,3824.052475,3649.115438,3622.619626,3718.716907,3611.084551,3533.644824,3524.927741,3768.411435,3967.867664,3772.918776,3987.571377,3873.014865,4106.26781,3884.135336,3950.115059
3724.816224,155,24025,0,1,0,0,0,0,3802.783518,3824.052475,3649.115438,3622.619626,3718.716907,3611.084551,3533.644824,3524.927741,3768.411435,3967.867664,3772.918776,3987.571377,3873.014865,4106.26781,3884.135336
3658.838363,156,24336,0,1,0,0,0,0,3724.816224,3802.783518,3824.052475,3649.115438,3622.619626,3718.716907,3611.084551,3533.644824,3524.927741,3768.411435,3967.867664,3772.918776,3987.571377,3873.014865,4106.26781
3634.119585,157,24649,0,1,0,0,0,0,3658.838363,3724.816224,3802.783518,3824.052475,3649.115438,3622.619626,3718.716907,3611.084551,3533.644824,3524.927741,3768.411435,3967.867664,3772.918776,3987.571377,3873.014865
3625.261928,158,24964,0,1,0,0,0,0,3634.119585,3658.838363,3724.816224,3802.783518,3824.052475,3649.115438,3622.619626,3718.716907,3611.084551,3533.644824,3524.927741,3768.411435,3967.867664,3772.918776,3987.571377
3670.661268,159,25281,0,1,0,0,0,0,3625.261928,3634.119585,3658.838363,3724.816224,3802.783518,3824.052475,3649.115438,3622.619626,3718.716907,3611.084551,3533.644824,3524.927741,3768.411435,3967.867664,3772.918776
3569.002593,160,25600,0,1,0,0,0,0,3670.661268,3625.261928,3634.119585,3658.838363,3724.816224,3802.783518,3824.052475,3649.115438,3622.619626,3718.716907,3611.084551,3533.644824,3524.927741,3768.411435,3967.867664
3704.10306,161,25921,0,1,0,0,0,0,3569.002593,3670.661268,3625.261928,3634.119585,3658.838363,3724.816224,3802.783518,3824.052475,3649.115438,3622.619626,3718.716907,3611.084551,3533.644824,3524.927741,3768.411435
3600.959582,162,26244,0,1,0,0,0,0,3704.10306,3569.002593,3670.661268,3625.261928,3634.119585,3658.838363,3724.816224,3802.783518,3824.052475,3649.115438,3622.619626,3718.716907,3611.084551,3533.644824,3524.927741
3540.508801,163,26569,0,1,0,0,0,0,3600.959582,3704.10306,3569.002593,3670.661268,3625.261928,3634.119585,3658.838363,3724.816224,3802.783518,3824.052475,3649.115438,3622.619626,3718.716907,3611.084551,3533.644824
3530.136362,164,26896,0,1,0,0,0,0,3540.508801,3600.959582,3704.10306,3569.002593,3670.661268,3625.261928,3634.119585,3658.838363,3724.816224,3802.783518,3824.052475,3649.115438,3622.619626,3718.716907,3611.084551
3586.244712,165,27225,0,1,0,0,0,0,3530.136362,3540.508801,3600.959582,3704.10306,3569.002593,3670.661268,3625.261928,3634.119585,3658.838363,3724.816224,3802.783518,3824.052475,3649.115438,3622.619626,3718.716907
3580.008115,166,27556,0,1,0,0,0,0,3586.244712,3530.136362,3540.508801,3600.959582,3704.10306,3569.002593,3670.661268,3625.261928,3634.119585,3658.838363,3724.816224,3802.783518,3824.052475,3649.115438,3622.619626
3518.283866,167,27889,0,1,0,0,0,0,3580.008115,3586.244712,3530.136362,3540.508801,3600.959582,3704.10306,3569.002593,3670.661268,3625.261928,3634.119585,3658.838363,3724.816224,3802.783518,3824.052475,3649.115438
3490.909198,168,28224,0,1,0,0,0,0,3518.283866,3580.008115,3586.244712,3530.136362,3540.508801,3600.959582,3704.10306,3569.002593,3670.661268,3625.261928,3634.119585,3658.838363,3724.816224,3802.783518,3824.052475
3273.634716,169,28561,0,1,0,0,0,0,3490.909198,3518.283866,3580.008115,3586.244712,3530.136362,3540.508801,3600.959582,3704.10306,3569.002593,3670.661268,3625.261928,3634.119585,3658.838363,3724.816224,3802.783518
3220.012819,170,28900,0,1,0,0,0,0,3273.634716,3490.909198,3518.283866,3580.008115,3586.244712,3530.136362,3540.508801,3600.959582,3704.10306,3569.002593,3670.661268,3625.261928,3634.119585,3658.838363,3724.816224
3268.927551,171,29241,0,1,0,0,0,0,3220.012819,3273.634716,3490.909198,3518.283866,3580.008115,3586.244712,3530.136362,3540.508801,3600.959582,3704.10306,3569.002593,3670.661268,3625.261928,3634.119585,3658.838363
3165.384774,172,29584,0,1,0,0,0,0,3268.927551,3220.012819,3273.634716,3490.909198,3518.283866,3580.008115,3586.244712,3530.136362,3540.508801,3600.959582,3704.10306,3569.002593,3670.661268,3625.261928,3634.119585
3201.339313,173,29929,0,1,0,0,0,0,3165.384774,3268.927551,3220.012819,3273.634716,3490.909198,3518.283866,3580.008115,3586.244712,3530.136362,3540.508801,3600.959582,3704.10306,3569.002593,3670.661268,3625.261928
3168.450654,174,30276,0,1,0,0,0,0,3201.339313,3165.384774,3268.927551,3220.012819,3273.634716,3490.909198,3518.283866,3580.008115,3586.244712,3530.136362,3540.508801,3600.959582,3704.10306,3569.002593,3670.661268
3036.703512,175,30625,0,1,0,0,0,0,3168.450654,3201.339313,3165.384774,3268.927551,3220.012819,3273.634716,3490.909198,3518.283866,3580.008115,3586.244712,3530.136362,3540.508801,3600.959582,3704.10306,3569.002593
2999.785689,176,30976,0,1,0,0,0,0,3036.703512,3168.450654,3201.339313,3165.384774,3268.927551,3220.012819,3273.634716,3490.909198,3518.283866,3580.008115,3586.244712,3530.136362,3540.508801,3600.959582,3704.10306
2931.96953,177,31329,0,1,0,0,0,0,2999.785689,3036.703512,3168.450654,3201.339313,3165.384774,3268.927551,3220.012819,3273.634716,3490.909198,3518.283866,3580.008115,3586.244712,3530.136362,3540.508801,3600.959582
3063.506195,178,31684,0,1,0,0,0,0,2931.96953,2999.785689,3036.703512,3168.450654,3201.339313,3165.384774,3268.927551,3220.012819,3273.634716,3490.909198,3518.283866,3580.008115,3586.244712,3530.136362,3540.508801
2874.825851,179,32041,0,1,0,0,0,0,3063.506195,2931.96953,2999.785689,3036.703512,3168.450654,3201.339313,3165.384774,3268.927551,3220.012819,3273.634716,3490.909198,3518.283866,3580.008115,3586.244712,3530.136362
2756.967891,180,32400,0,1,0,0,0,0,2874.825851,3063.506195,2931.96953,2999.785689,3036.703512,3168.450654,3201.339313,3165.384774,3268.927551,3220.012819,3273.634716,3490.909198,3518.283866,3580.008115,3586.244712
2746.056942,181,32761,0,1,0,0,0,0,2756.967891,2874.825851,3063.506195,2931.96953,2999.785689,3036.703512,3168.450654,3201.339313,3165.384774,3268.927551,3220.012819,3273.634716,3490.909198,3518.283866,3580.008115
2710.922432,182,33124,0,1,0,0,0,0,2746.056942,2756.967891,2874.825851,3063.506195,2931.96953,2999.785689,3036.703512,3168.450654,3201.339313,3165.384774,3268.927551,3220.012819,3273.634716,3490.909198,3518.283866
2687.775945,183,33489,0,1,0,0,0,0,2710.922432,2746.056942,2756.967891,2874.825851,3063.506195,2931.96953,2999.785689,3036.703512,3168.450654,3201.339313,3165.384774,3268.927551,3220.012819,3273.634716,3490.909198
2750.878241,184,33856,0,1,0,0,0,0,2687.775945,2710.922432,2746.056942,2756.967891,2874.825851,3063.506195,2931.96953,2999.785689,3036.703512,3168.450654,3201.339313,3165.384774,3268.927551,3220.012819,3273.634716
2654.607198,185,34225,0,1,0,0,0,0,2750.878241,2687.775945,2710.922432,2746.056942,2756.967891,2874.825851,3063.506195,2931.96953,2999.785689,3036.703512,3168.450654,3201.339313,3165.384774,3268.927551,3220.012819
2649.790823,186,34596,0,1,0,0,0,0,2654.607198,2750.878241,2687.775945,2710.922432,2746.056942,2756.967891,2874.825851,3063.506195,2931.96953,2999.785689,3036.703512,3168.450654,3201.339313,3165.384774,3268.927551
2561.522102,187,34969,0,1,0,0,0,0,2649.790823,2654.607198,2750.878241,2687.775945,2710.922432,2746.056942,2756.967891,2874.825851,3063.506195,2931.96953,2999.785689,3036.703512,3168.450654,3201.339313,3165.384774
2622.232533,188,35344,0,1,0,0,0,0,2561.522102,2649.790823,2654.607198,2750.878241,2687.775945,2710.922432,2746.056942,2756.967891,2874.825851,3063.506195,2931.96953,2999.785689,3036.703512,3168.450654,3201.339313
2569.332246,189,35721,0,1,0,0,0,0,2622.232533,2561.522102,2649.790823,2654.607198,2750.878241,2687.775945,2710.922432,2746.056942,2756.967891,2874.825851,3063.506195,2931.96953,2999.785689,3036.703512,3168.450654
2900.771417,190,36100,0,1,0,0,0,0,2569.332246,2622.232533,2561.522102,2649.790823,2654.607198,2750.878241,2687.775945,2710.922432,2746.056942,2756.967891,2874.825851,3063.506195,2931.96953,2999.785689,3036.703512
2362.620888,191,36481,0,1,0,0,0,0,2900.771417,2569.332246,2622.232533,2561.522102,2649.790823,2654.607198,2750.878241,2687.775945,2710.922432,2746.056942,2756.967891,2874.825851,3063.506195,2931.96953,2999.785689
2338.511945,192,36864,0,1,0,0,0,0,2362.620888,2900.771417,2569.332246,2622.232533,2561.522102,2649.790823,2654.607198,2750.878241,2687.775945,2710.922432,2746.056942,2756.967891,2874.825851,3063.506195,2931.96953
2346.308954,193,37249,0,1,0,0,0,0,2338.511945,2362.620888,2900.771417,2569.332246,2622.232533,2561.522102,2649.790823,2654.607198,2750.878241,2687.775945,2710.922432,2746.056942,2756.967891,2874.825851,3063.506195
2485.275798,194,37636,0,1,0,0,0,0,2346.308954,2338.511945,2362.620888,2900.771417,2569.332246,2622.232533,2561.522102,2649.790823,2654.607198,2750.878241,2687.775945,2710.922432,2746.056942,2756.967891,2874.825851
2383.711038,195,38025,0,1,0,0,0,0,2485.275798,2346.308954,2338.511945,2362.620888,2900.771417,2569.332246,2622.232533,2561.522102,2649.790823,2654.607198,2750.878241,2687.775945,2710.922432,2746.056942,2756.967891
2352.537359,196,38416,0,1,0,0,0,0,2383.711038,2485.275798,2346.308954,2338.511945,2362.620888,2900.771417,2569.332246,2622.232533,2561.522102,2649.790823,2654.607198,2750.878241,2687.775945,2710.922432,2746.056942
2438.498778,197,38809,0,1,0,0,0,0,2352.537359,2383.711038,2485.275798,2346.308954,2338.511945,2362.620888,2900.771417,2569.332246,2622.232533,2561.522102,2649.790823,2654.607198,2750.878241,2687.775945,2710.922432
2387.348189,198,39204,0,1,0,0,0,0,2438.498778,2352.537359,2383.711038,2485.275798,2346.308954,2338.511945,2362.620888,2900.771417,2569.332246,2622.232533,2561.522102,2649.790823,2654.607198,2750.878241,2687.775945
2136.407019,199,39601,0,1,0,0,0,0,2387.348189,2438.498778,2352.537359,2383.711038,2485.275798,2346.308954,2338.511945,2362.620888,2900.771417,2569.332246,2622.232533,2561.522102,2649.790823,2654.607198,2750.878241
2105.109648,200,40000,0,1,0,0,0,0,2136.407019,2387.348189,2438.498778,2352.537359,2383.711038,2485.275798,2346.308954,2338.511945,2362.620888,2900.771417,2569.332246,2622.232533,2561.522102,2649.790823,2654.607198
2108.515945,201,40401,0,1,0,0,0,0,2105.109648,2136.407019,2387.348189,2438.498778,2352.537359,2383.711038,2485.275798,2346.308954,2338.511945,2362.620888,2900.771417,2569.332246,2622.232533,2561.522102,2649.790823
2361.817024,202,40804,0,1,0,0,0,0,2108.515945,2105.109648,2136.407019,2387.348189,2438.498778,2352.537359,2383.711038,2485.275798,2346.308954,2338.511945,2362.620888,2900.771417,2569.332246,2622.232533,2561.522102
2145.37985,203,41209,0,1,0,0,0,0,2361.817024,2108.515945,2105.109648,2136.407019,2387.348189,2438.498778,2352.537359,2383.711038,2485.275798,2346.308954,2338.511945,2362.620888,2900.771417,2569.332246,2622.232533
2216.433223,204,41616,0,1,0,0,0,0,2145.37985,2361.817024,2108.515945,2105.109648,2136.407019,2387.348189,2438.498778,2352.537359,2383.711038,2485.275798,2346.308954,2338.511945,2362.620888,2900.771417,2569.332246
2205.983887,205,42025,0,0,1,0,0,0,2216.433223,2145.37985,2361.817024,2108.515945,2105.109648,2136.407019,2387.348189,2438.498778,2352.537359,2383.711038,2485.275798,2346.308954,2338.511945,2362.620888,2900.771417
2125.875017,206,42436,0,0,1,0,0,0,2205.983887,2216.433223,2145.37985,2361.817024,2108.515945,2105.109648,2136.407019,2387.348189,2438.498778,2352.537359,2383.711038,2485.275798,2346.308954,2338.511945,2362.620888
2386.775906,207,42849,0,0,1,0,0,0,2125.875017,2205.983887,2216.433223,2145.37985,2361.817024,2108.515945,2105.109648,2136.407019,2387.348189,2438.498778,2352.537359,2383.711038,2485.275798,2346.308954,2338.511945
2242.831948,208,43264,0,0,1,0,0,0,2386.775906,2125.875017,2205.983887,2216.433223,2145.37985,2361.817024,2108.515945,2105.109648,2136.407019,2387.348189,2438.498778,2352.537359,2383.711038,2485.275798,2346.308954
2154.930604,209,43681,0,0,1,0,0,0,2242.831948,2386.775906,2125.875017,2205.983887,2216.433223,2145.37985,2361.817024,2108.515945,2105.109648,2136.407019,2387.348189,2438.498778,2352.537359,2383.711038,2485.275798
2106.550611,210,44100,0,0,1,0,0,0,2154.930604,2242.831948,2386.775906,2125.875017,2205.983887,2216.433223,2145.37985,2361.817024,2108.515945,2105.109648,2136.407019,2387.348189,2438.498778,2352.537359,2383.711038
2048.932841,211,44521,0,0,1,0,0,0,2106.550611,2154.930604,2242.831948,2386.775906,2125.875017,2205.983887,2216.433223,2145.37985,2361.817024,2108.515945,2105.109648,2136.407019,2387.348189,2438.498778,2352.537359
2072.852739,212,44944,0,0,1,0,0,0,2048.932841,2106.550611,2154.930604,2242.831948,2386.775906,2125.875017,2205.983887,2216.433223,2145.37985,2361.817024,2108.515945,2105.109648,2136.407019,2387.348189,2438.498778
2146.743453,213,45369,0,0,1,0,0,0,2072.852739,2048.932841,2106.550611,2154.930604,2242.831948,2386.775906,2125.875017,2205.983887,2216.433223,2145.37985,2361.817024,2108.515945,2105.109648,2136.407019,2387.348189
1898.012332,214,45796,0,0,1,0,0,0,2146.743453,2072.852739,2048.932841,2106.550611,2154.930604,2242.831948,2386.775906,2125.875017,2205.983887,2216.433223,2145.37985,2361.817024,2108.515945,2105.109648,2136.407019
1805.834137,215,46225,0,0,1,0,0,0,1898.012332,2146.743453,2072.852739,2048.932841,2106.550611,2154.930604,2242.831948,2386.775906,2125.875017,2205.983887,2216.433223,2145.37985,2361.817024,2108.515945,2105.109648
1846.50909,216,46656,0,0,1,0,0,0,1805.834137,1898.012332,2146.743453,2072.852739,2048.932841,2106.550611,2154.930604,2242.831948,2386.775906,2125.875017,2205.983887,2216.433223,2145.37985,2361.817024,2108.515945
1819.926546,217,47089,0,0,1,0,0,0,1846.50909,1805.834137,1898.012332,2146.743453,2072.852739,2048.932841,2106.550611,2154.930604,2242.831948,2386.775906,2125.875017,2205.983887,2216.433223,2145.37985,2361.817024
1734.400487,218,47524,0,0,1,0,0,0,1819.926546,1846.50909,1805.834137,1898.012332,2146.743453,2072.852739,2048.932841,2106.550611,2154.930604,2242.831948,2386.775906,2125.875017,2205.983887,2216.433223,2145.37985
